YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2023-02,WEEKDAY,18,TRAIN,NS18,18392,19890
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,EW4,4786,4591
2023-02,WEEKDAY,17,TRAIN,EW4,22979,12245
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,DT8,1042,903
2023-02,WEEKDAY,13,TRAIN,DT8,5756,2972
2023-02,WEEKDAY,23,TRAIN,DT6,328,1098
2023-02,WEEKENDS/HOLIDAY,23,TRAIN,DT6,124,488
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,CG2,8431,6273
2023-02,WEEKDAY,15,TRAIN,CG2,16084,8925
2023-02,WEEKDAY,13,TRAIN,EW6,5790,6420
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,EW6,3235,3239
2023-02,WEEKENDS/HOLIDAY,10,TRAIN,NS14,10749,4426
2023-02,WEEKDAY,10,TRAIN,NS14,21444,7457
2023-02,WEEKDAY,11,TRAIN,TE18,2972,5694
2023-02,WEEKENDS/HOLIDAY,11,TRAIN,TE18,1859,2754
2023-02,WEEKDAY,19,TRAIN,PW3,770,1186
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,PW3,203,288
2023-02,WEEKDAY,7,TRAIN,NS19,39059,33977
2023-02,WEEKENDS/HOLIDAY,7,TRAIN,NS19,6022,3856
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,EW19,4145,4511
2023-02,WEEKDAY,16,TRAIN,EW19,10066,12396
2023-02,WEEKDAY,11,TRAIN,PE4,949,564
2023-02,WEEKENDS/HOLIDAY,11,TRAIN,PE4,586,395
2023-02,WEEKDAY,14,TRAIN,NE5,5340,5702
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,NE5,2475,2659
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,EW16/NE3/TE17,5450,3678
2023-02,WEEKDAY,15,TRAIN,EW16/NE3/TE17,22116,14099
2023-02,WEEKDAY,9,TRAIN,TE4,1648,1992
2023-02,WEEKENDS/HOLIDAY,9,TRAIN,TE4,940,826
2023-02,WEEKDAY,17,TRAIN,PW1,1465,1628
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,PW1,814,812
2023-02,WEEKDAY,20,TRAIN,CC21,5439,4251
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CC21,1778,1587
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,EW15,3652,1455
2023-02,WEEKDAY,21,TRAIN,EW15,19939,3769
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,SW5,2665,2512
2023-02,WEEKDAY,14,TRAIN,SW5,5432,6250
2023-02,WEEKDAY,13,TRAIN,DT6,6053,4447
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,DT6,1994,1760
2023-02,WEEKENDS/HOLIDAY,9,TRAIN,CE1/DT16,1629,7137
2023-02,WEEKDAY,9,TRAIN,CE1/DT16,4042,17963
2023-02,WEEKENDS/HOLIDAY,6,TRAIN,SE5,354,166
2023-02,WEEKDAY,6,TRAIN,SE5,3261,2720
2023-02,WEEKENDS/HOLIDAY,9,TRAIN,EW30,426,378
2023-02,WEEKDAY,9,TRAIN,EW30,569,2167
2023-02,WEEKDAY,22,TRAIN,SW1,854,577
2023-02,WEEKENDS/HOLIDAY,22,TRAIN,SW1,330,215
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,TE16,770,1195
2023-02,WEEKDAY,20,TRAIN,TE16,2035,2836
2023-02,WEEKENDS/HOLIDAY,7,TRAIN,NS8,5957,3287
2023-02,WEEKDAY,7,TRAIN,NS8,49181,20006
2023-02,WEEKDAY,17,TRAIN,EW25,6324,12846
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,EW25,2822,3871
2023-02,WEEKENDS/HOLIDAY,0,TRAIN,DT17,28,16
2023-02,WEEKDAY,0,TRAIN,DT17,95,41
2023-02,WEEKENDS/HOLIDAY,0,TRAIN,EW27,43,1427
2023-02,WEEKDAY,0,TRAIN,EW27,51,2822
2023-02,WEEKENDS/HOLIDAY,9,TRAIN,CG2,3056,4266
2023-02,WEEKDAY,9,TRAIN,CG2,7173,11919
2023-02,WEEKDAY,16,TRAIN,EW2/DT32,34537,45024
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,EW2/DT32,16975,17375
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,NE17/PTC,14134,13678
2023-02,WEEKDAY,14,TRAIN,NE17/PTC,26291,31183
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,CC4/DT15,5815,3911
2023-02,WEEKDAY,19,TRAIN,CC4/DT15,18396,9323
2023-02,WEEKENDS/HOLIDAY,11,TRAIN,CC20,1807,1386
2023-02,WEEKDAY,11,TRAIN,CC20,2819,2011
2023-02,WEEKENDS/HOLIDAY,8,TRAIN,NE16/STC,10504,4888
2023-02,WEEKDAY,8,TRAIN,NE16/STC,58129,16238
2023-02,WEEKENDS/HOLIDAY,6,TRAIN,CC21,530,438
2023-02,WEEKDAY,6,TRAIN,CC21,4050,1975
2023-02,WEEKDAY,0,TRAIN,NE14,142,1613
2023-02,WEEKENDS/HOLIDAY,0,TRAIN,NE14,62,715
2023-02,WEEKDAY,5,TRAIN,CE1/DT16,697,0
2023-02,WEEKENDS/HOLIDAY,5,TRAIN,CE1/DT16,196,0
2023-02,WEEKDAY,8,TRAIN,DT2,3227,3485
2023-02,WEEKENDS/HOLIDAY,8,TRAIN,DT2,671,293
2023-02,WEEKDAY,0,TRAIN,CC28,26,126
2023-02,WEEKENDS/HOLIDAY,0,TRAIN,CC28,5,45
2023-02,WEEKENDS/HOLIDAY,22,TRAIN,EW10,1719,3082
2023-02,WEEKDAY,22,TRAIN,EW10,3337,7540
2023-02,WEEKENDS/HOLIDAY,23,TRAIN,EW4,487,1964
2023-02,WEEKDAY,23,TRAIN,EW4,954,4802
2023-02,WEEKDAY,14,TRAIN,EW20,8232,6924
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,EW20,3380,3362
2023-02,WEEKDAY,14,TRAIN,EW26,15711,14211
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,EW26,7961,7132
2023-02,WEEKDAY,6,TRAIN,NS20,3856,21996
2023-02,WEEKENDS/HOLIDAY,6,TRAIN,NS20,534,5168
2023-02,WEEKENDS/HOLIDAY,6,TRAIN,DT29,1382,262
2023-02,WEEKDAY,6,TRAIN,DT29,10203,1629
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,DT29,1558,1676
2023-02,WEEKDAY,15,TRAIN,DT29,2752,4159
2023-02,WEEKENDS/HOLIDAY,9,TRAIN,EW31,467,504
2023-02,WEEKDAY,9,TRAIN,EW31,736,2681
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,PW4,1860,1904
2023-02,WEEKDAY,14,TRAIN,PW4,2543,4298
2023-02,WEEKDAY,12,TRAIN,EW7,9051,8028
2023-02,WEEKENDS/HOLIDAY,12,TRAIN,EW7,5234,4294
2023-02,WEEKDAY,9,TRAIN,CC12,3770,2200
2023-02,WEEKENDS/HOLIDAY,9,TRAIN,CC12,1470,847
2023-02,WEEKDAY,6,TRAIN,NS19,24453,15579
2023-02,WEEKENDS/HOLIDAY,6,TRAIN,NS19,3802,2462
2023-02,WEEKDAY,7,TRAIN,NS24/NE6/CC1,5306,19698
2023-02,WEEKENDS/HOLIDAY,7,TRAIN,NS24/NE6/CC1,1121,3175
2023-02,WEEKENDS/HOLIDAY,7,TRAIN,BP7,200,133
2023-02,WEEKDAY,7,TRAIN,BP7,3136,3073
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,BP11,313,987
2023-02,WEEKDAY,20,TRAIN,BP11,701,3352
2023-02,WEEKENDS/HOLIDAY,11,TRAIN,TE14/NS22,13488,30629
2023-02,WEEKDAY,11,TRAIN,TE14/NS22,18418,47637
2023-02,WEEKENDS/HOLIDAY,7,TRAIN,NE7/DT12,3664,4358
2023-02,WEEKDAY,7,TRAIN,NE7/DT12,15125,18761
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,CC3,3290,2519
2023-02,WEEKDAY,18,TRAIN,CC3,11208,6740
2023-02,WEEKDAY,14,TRAIN,NS5,18887,16673
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,NS5,7273,7631
2023-02,WEEKDAY,16,TRAIN,DT7,6201,4694
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,DT7,1265,2210
2023-02,WEEKENDS/HOLIDAY,8,TRAIN,CC3,224,1629
2023-02,WEEKDAY,8,TRAIN,CC3,1618,9723
2023-02,WEEKENDS/HOLIDAY,22,TRAIN,CC7,718,1528
2023-02,WEEKDAY,22,TRAIN,CC7,2148,3561
2023-02,WEEKDAY,10,TRAIN,PW4,2697,1821
2023-02,WEEKENDS/HOLIDAY,10,TRAIN,PW4,1416,1201
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,BP13,357,261
2023-02,WEEKDAY,18,TRAIN,BP13,1086,2571
2023-02,WEEKENDS/HOLIDAY,7,TRAIN,BP9,640,496
2023-02,WEEKDAY,7,TRAIN,BP9,5272,2092
2023-02,WEEKDAY,16,TRAIN,CC26,3994,1849
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,CC26,930,547
2023-02,WEEKENDS/HOLIDAY,11,TRAIN,NS28,1344,1270
2023-02,WEEKDAY,11,TRAIN,NS28,1734,1537
2023-02,WEEKDAY,14,TRAIN,CG2,12822,12151
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,CG2,7269,8305
2023-02,WEEKENDS/HOLIDAY,0,TRAIN,PE7,7,147
2023-02,WEEKDAY,0,TRAIN,PE7,13,267
2023-02,WEEKENDS/HOLIDAY,9,TRAIN,NS9/TE2,12613,10083
2023-02,WEEKDAY,9,TRAIN,NS9/TE2,35114,25202
2023-02,WEEKENDS/HOLIDAY,22,TRAIN,DT21,1240,970
2023-02,WEEKDAY,22,TRAIN,DT21,5150,2189
2023-02,WEEKDAY,19,TRAIN,EW11,13014,16153
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW11,4874,4544
2023-02,WEEKDAY,22,TRAIN,DT31,1883,5322
2023-02,WEEKENDS/HOLIDAY,22,TRAIN,DT31,702,2276
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,PE2,1599,1717
2023-02,WEEKDAY,17,TRAIN,PE2,4798,6083
2023-02,WEEKDAY,22,TRAIN,BP2,336,1955
2023-02,WEEKENDS/HOLIDAY,22,TRAIN,BP2,129,775
2023-02,WEEKENDS/HOLIDAY,11,TRAIN,NS18,4558,2504
2023-02,WEEKDAY,11,TRAIN,NS18,8836,4827
2023-02,WEEKDAY,14,TRAIN,NS23,15491,17905
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,NS23,8950,11220
2023-02,WEEKDAY,21,TRAIN,DT31,2615,6171
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,DT31,830,2290
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,PW1,665,519
2023-02,WEEKDAY,19,TRAIN,PW1,1133,1167
2023-02,WEEKENDS/HOLIDAY,10,TRAIN,EW5,10787,6976
2023-02,WEEKDAY,10,TRAIN,EW5,21145,13341
2023-02,WEEKENDS/HOLIDAY,23,TRAIN,DT10/TE11,304,670
2023-02,WEEKDAY,23,TRAIN,DT10/TE11,655,1699
2023-02,WEEKENDS/HOLIDAY,0,TRAIN,TE8,30,38
2023-02,WEEKDAY,0,TRAIN,TE8,48,92
2023-02,WEEKDAY,11,TRAIN,NS16,24381,19827
2023-02,WEEKENDS/HOLIDAY,11,TRAIN,NS16,13288,10220
2023-02,WEEKENDS/HOLIDAY,6,TRAIN,CC23,59,875
2023-02,WEEKDAY,6,TRAIN,CC23,634,10222
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,SE2,1638,1649
2023-02,WEEKDAY,14,TRAIN,SE2,3132,4366
2023-02,WEEKENDS/HOLIDAY,23,TRAIN,NS18,497,2294
2023-02,WEEKDAY,23,TRAIN,NS18,1112,5422
2023-02,WEEKDAY,15,TRAIN,EW14/NS26,24451,14178
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,EW14/NS26,5397,4095
2023-02,WEEKDAY,7,TRAIN,PW4,9039,1680
2023-02,WEEKENDS/HOLIDAY,7,TRAIN,PW4,933,332
2023-02,WEEKDAY,9,TRAIN,BP12,2923,941
2023-02,WEEKENDS/HOLIDAY,9,TRAIN,BP12,939,378
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,EW15,5044,3401
2023-02,WEEKDAY,15,TRAIN,EW15,15702,9765
2023-02,WEEKDAY,23,TRAIN,DT2,54,482
2023-02,WEEKENDS/HOLIDAY,23,TRAIN,DT2,30,149
2023-02,WEEKDAY,16,TRAIN,BP3,2485,3782
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,BP3,998,1205
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,SW8,559,533
2023-02,WEEKDAY,15,TRAIN,SW8,1912,1993
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,DT10/TE11,1846,1769
2023-02,WEEKDAY,17,TRAIN,DT10/TE11,9394,5663
2023-02,WEEKDAY,22,TRAIN,PW5,259,2445
2023-02,WEEKENDS/HOLIDAY,22,TRAIN,PW5,215,1207
2023-02,WEEKENDS/HOLIDAY,6,TRAIN,NE15,2458,504
2023-02,WEEKDAY,6,TRAIN,NE15,24972,3393
2023-02,WEEKENDS/HOLIDAY,0,TRAIN,TE6,28,245
2023-02,WEEKDAY,0,TRAIN,TE6,39,411
2023-02,WEEKDAY,21,TRAIN,NE16/STC,16389,28898
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NE16/STC,6544,11109
2023-02,WEEKDAY,6,TRAIN,EW23,36044,36714
2023-02,WEEKENDS/HOLIDAY,6,TRAIN,EW23,5114,5044
2023-02,WEEKDAY,11,TRAIN,DT6,4795,5031
2023-02,WEEKENDS/HOLIDAY,11,TRAIN,DT6,2338,1396
2023-02,WEEKDAY,19,TRAIN,BP6/DT1,26370,53753
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,BP6/DT1,7683,12709
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,BP2,902,798
2023-02,WEEKDAY,14,TRAIN,BP2,1414,1858
2023-02,WEEKDAY,0,TRAIN,CC7,69,324
2023-02,WEEKENDS/HOLIDAY,0,TRAIN,CC7,10,150
2023-02,WEEKDAY,18,TRAIN,TE14/NS22,71537,49022
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,TE14/NS22,28748,16417
2023-02,WEEKENDS/HOLIDAY,10,TRAIN,EW31,546,170
2023-02,WEEKDAY,10,TRAIN,EW31,636,824
2023-02,WEEKDAY,9,TRAIN,NS12,11756,5069
2023-02,WEEKENDS/HOLIDAY,9,TRAIN,NS12,4799,2143
2023-02,WEEKDAY,19,TRAIN,PE1,1882,5102
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,PE1,629,1264
2023-02,WEEKDAY,20,TRAIN,DT23,2092,1388
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,DT23,556,515
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,PW6,146,410
2023-02,WEEKDAY,20,TRAIN,PW6,353,1159
2023-02,WEEKDAY,19,TRAIN,EW30,7043,1535
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW30,1025,618
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,TE14/NS22,30973,21428
2023-02,WEEKDAY,17,TRAIN,TE14/NS22,60071,38234
2023-02,WEEKDAY,23,TRAIN,NS9/TE2,5586,16513
2023-02,WEEKENDS/HOLIDAY,23,TRAIN,NS9/TE2,3385,7254
2023-02,WEEKDAY,9,TRAIN,NS7,13970,13300
2023-02,WEEKENDS/HOLIDAY,9,TRAIN,NS7,5390,5017
2023-02,WEEKENDS/HOLIDAY,23,TRAIN,CC4/DT15,2165,147
2023-02,WEEKDAY,23,TRAIN,CC4/DT15,4786,444
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,TE8,2641,2756
2023-02,WEEKDAY,16,TRAIN,TE8,4665,6029
2023-02,WEEKDAY,8,TRAIN,NE13,26701,18257
2023-02,WEEKENDS/HOLIDAY,8,TRAIN,NE13,5598,6555
2023-02,WEEKDAY,13,TRAIN,BP13,1025,843
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,BP13,406,288
2023-02,WEEKENDS/HOLIDAY,11,TRAIN,CC28,1249,726
2023-02,WEEKDAY,11,TRAIN,CC28,2608,1401
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,EW8/CC9,17359,16755
2023-02,WEEKDAY,14,TRAIN,EW8/CC9,28111,27470
2023-02,WEEKDAY,6,TRAIN,SE3,5640,869
2023-02,WEEKENDS/HOLIDAY,6,TRAIN,SE3,510,61
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,BP2,833,723
2023-02,WEEKDAY,15,TRAIN,BP2,1331,1897
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,DT31,1820,2031
2023-02,WEEKDAY,15,TRAIN,DT31,5158,5157
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,PE6,2202,2182
2023-02,WEEKDAY,17,TRAIN,PE6,6259,7711
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,DT8,359,769
2023-02,WEEKDAY,20,TRAIN,DT8,2722,1474
2023-02,WEEKDAY,16,TRAIN,TE4,2703,2294
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,TE4,1090,808
2023-02,WEEKDAY,19,TRAIN,SW6,1489,4944
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,SW6,495,1098
2023-02,WEEKDAY,20,TRAIN,NS19,17133,25322
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NS19,6202,9063
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,DT28,2269,1884
2023-02,WEEKDAY,15,TRAIN,DT28,4949,4786
2023-02,WEEKENDS/HOLIDAY,10,TRAIN,NS5,10485,4250
2023-02,WEEKDAY,10,TRAIN,NS5,18652,8207
2023-02,WEEKDAY,20,TRAIN,TE6,2109,8358
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,TE6,1033,2748
2023-02,WEEKENDS/HOLIDAY,12,TRAIN,DT18,1047,1722
2023-02,WEEKDAY,12,TRAIN,DT18,6011,6901
2023-02,WEEKDAY,5,TRAIN,SW3,1225,62
2023-02,WEEKENDS/HOLIDAY,5,TRAIN,SW3,196,4
2023-02,WEEKENDS/HOLIDAY,8,TRAIN,PW4,1108,678
2023-02,WEEKDAY,8,TRAIN,PW4,5212,1777
2023-02,WEEKDAY,10,TRAIN,CC14,4018,1803
2023-02,WEEKENDS/HOLIDAY,10,TRAIN,CC14,2168,1003
2023-02,WEEKDAY,12,TRAIN,DT10/TE11,3560,2811
2023-02,WEEKENDS/HOLIDAY,12,TRAIN,DT10/TE11,2218,1416
2023-02,WEEKDAY,18,TRAIN,PW1,1524,1556
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,PW1,858,807
2023-02,WEEKDAY,9,TRAIN,BP3,3522,1364
2023-02,WEEKENDS/HOLIDAY,9,TRAIN,BP3,1638,502
2023-02,WEEKDAY,16,TRAIN,NS8,12839,13974
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,NS8,4663,4719
2023-02,WEEKDAY,16,TRAIN,CC8,8519,5830
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,CC8,2329,2375
2023-02,WEEKENDS/HOLIDAY,9,TRAIN,NE16/STC,12384,6614
2023-02,WEEKDAY,9,TRAIN,NE16/STC,32945,14355
2023-02,WEEKDAY,15,TRAIN,PW5,1653,2027
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,PW5,754,939
2023-02,WEEKDAY,7,TRAIN,EW28,76574,23436
2023-02,WEEKENDS/HOLIDAY,7,TRAIN,EW28,9576,3884
2023-02,WEEKENDS/HOLIDAY,6,TRAIN,EW18,1913,1540
2023-02,WEEKDAY,6,TRAIN,EW18,15069,10837
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,PE7,444,1440
2023-02,WEEKDAY,20,TRAIN,PE7,1233,3764
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,EW6,2818,3210
2023-02,WEEKDAY,14,TRAIN,EW6,6097,7297
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,DT29,1761,2015
2023-02,WEEKDAY,17,TRAIN,DT29,6603,8883
2023-02,WEEKDAY,14,TRAIN,BP8,1126,1165
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,BP8,507,454
2023-02,WEEKENDS/HOLIDAY,7,TRAIN,DT8,333,709
2023-02,WEEKDAY,7,TRAIN,DT8,4558,29340
2023-02,WEEKENDS/HOLIDAY,22,TRAIN,DT20,1617,704
2023-02,WEEKDAY,22,TRAIN,DT20,3255,1657
2023-02,WEEKDAY,12,TRAIN,CC16,6133,2941
2023-02,WEEKENDS/HOLIDAY,12,TRAIN,CC16,2592,1416
2023-02,WEEKDAY,18,TRAIN,PE4,1432,2216
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,PE4,516,622
2023-02,WEEKDAY,18,TRAIN,PE1,2995,5695
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,PE1,917,1225
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,NS10,10786,11542
2023-02,WEEKDAY,17,TRAIN,NS10,42268,45453
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,PE2,1463,1670
2023-02,WEEKDAY,14,TRAIN,PE2,4015,4404
2023-02,WEEKDAY,10,TRAIN,CC11,3477,10306
2023-02,WEEKENDS/HOLIDAY,10,TRAIN,CC11,1565,3244
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NS27/CE2/TE20,815,1084
2023-02,WEEKDAY,18,TRAIN,NS27/CE2/TE20,12809,2189
2023-02,WEEKENDS/HOLIDAY,12,TRAIN,DT33,4815,2677
2023-02,WEEKDAY,12,TRAIN,DT33,8828,4789
2023-02,WEEKENDS/HOLIDAY,22,TRAIN,EW4,1314,3732
2023-02,WEEKDAY,22,TRAIN,EW4,2617,9063
2023-02,WEEKDAY,5,TRAIN,DT24,1196,2
2023-02,WEEKENDS/HOLIDAY,5,TRAIN,DT24,161,0
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,NE1/CC29,11794,17110
2023-02,WEEKDAY,14,TRAIN,NE1/CC29,21045,24393
2023-02,WEEKDAY,14,TRAIN,DT28,4191,5307
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,DT28,2253,1814
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,TE7,415,978
2023-02,WEEKDAY,21,TRAIN,TE7,1000,2628
2023-02,WEEKENDS/HOLIDAY,6,TRAIN,SW8,313,160
2023-02,WEEKDAY,6,TRAIN,SW8,3119,2041
2023-02,WEEKDAY,19,TRAIN,NE9,19075,20648
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NE9,5036,5691
2023-02,WEEKENDS/HOLIDAY,12,TRAIN,CC25,1968,1106
2023-02,WEEKDAY,12,TRAIN,CC25,3271,2099
2023-02,WEEKENDS/HOLIDAY,12,TRAIN,NS16,13063,11452
2023-02,WEEKDAY,12,TRAIN,NS16,24949,23054
2023-02,WEEKENDS/HOLIDAY,6,TRAIN,EW24/NS1,4190,8670
2023-02,WEEKDAY,6,TRAIN,EW24/NS1,22706,54837
2023-02,WEEKDAY,8,TRAIN,SW5,9640,2954
2023-02,WEEKENDS/HOLIDAY,8,TRAIN,SW5,2099,1201
2023-02,WEEKDAY,23,TRAIN,CC24,1368,493
2023-02,WEEKENDS/HOLIDAY,23,TRAIN,CC24,225,213
2023-02,WEEKDAY,23,TRAIN,CC11,2726,1662
2023-02,WEEKENDS/HOLIDAY,23,TRAIN,CC11,633,728
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,TE6,2230,2569
2023-02,WEEKDAY,17,TRAIN,TE6,5549,9222
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,CC26,598,686
2023-02,WEEKDAY,14,TRAIN,CC26,1645,2051
2023-02,WEEKENDS/HOLIDAY,22,TRAIN,TE16,796,1092
2023-02,WEEKDAY,22,TRAIN,TE16,2161,2262
2023-02,WEEKENDS/HOLIDAY,8,TRAIN,NS4/BP1,9409,6053
2023-02,WEEKDAY,8,TRAIN,NS4/BP1,46346,21707
2023-02,WEEKDAY,20,TRAIN,NS12,5982,12435
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NS12,2440,4438
2023-02,WEEKDAY,15,TRAIN,TE3,6737,4277
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,TE3,1716,1466
2023-02,WEEKDAY,19,TRAIN,PE4,921,2302
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,PE4,396,723
2023-02,WEEKDAY,9,TRAIN,DT18,1971,31289
2023-02,WEEKENDS/HOLIDAY,9,TRAIN,DT18,431,1513
2023-02,WEEKENDS/HOLIDAY,5,TRAIN,EW5,1144,94
2023-02,WEEKDAY,5,TRAIN,EW5,7492,691
2023-02,WEEKDAY,15,TRAIN,NS25/EW13,23894,21342
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,NS25/EW13,17913,16450
2023-02,WEEKDAY,22,TRAIN,DT30,1003,5497
2023-02,WEEKENDS/HOLIDAY,22,TRAIN,DT30,461,2081
2023-02,WEEKDAY,22,TRAIN,EW20,2800,5711
2023-02,WEEKENDS/HOLIDAY,22,TRAIN,EW20,1078,2382
2023-02,WEEKENDS/HOLIDAY,22,TRAIN,TE8,1341,900
2023-02,WEEKDAY,22,TRAIN,TE8,3216,2478
2023-02,WEEKDAY,17,TRAIN,TE4,6343,3088
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,TE4,1113,1117
2023-02,WEEKENDS/HOLIDAY,7,TRAIN,SE5,522,187
2023-02,WEEKDAY,7,TRAIN,SE5,5400,10407
2023-02,WEEKENDS/HOLIDAY,5,TRAIN,SW1,32,42
2023-02,WEEKDAY,5,TRAIN,SW1,202,118
2023-02,WEEKENDS/HOLIDAY,7,TRAIN,PW1,20,225
2023-02,WEEKDAY,7,TRAIN,PW1,78,733
2023-02,WEEKDAY,12,TRAIN,NS15,19563,13832
2023-02,WEEKENDS/HOLIDAY,12,TRAIN,NS15,4717,2863
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CC19/DT9,1324,897
2023-02,WEEKDAY,20,TRAIN,CC19/DT9,3214,2152
2023-02,WEEKDAY,14,TRAIN,EW10,4907,6046
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,EW10,3468,3954
2023-02,WEEKDAY,15,TRAIN,EW27,26225,31225
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,EW27,12256,14689
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,CC26,379,668
2023-02,WEEKDAY,21,TRAIN,CC26,1730,1563
2023-02,WEEKDAY,11,TRAIN,EW20,7540,5657
2023-02,WEEKENDS/HOLIDAY,11,TRAIN,EW20,4385,2941
2023-02,WEEKDAY,0,TRAIN,EW23,170,1192
2023-02,WEEKENDS/HOLIDAY,0,TRAIN,EW23,75,467
2023-02,WEEKENDS/HOLIDAY,10,TRAIN,CG2,3076,5200
2023-02,WEEKDAY,10,TRAIN,CG2,7239,10889
2023-02,WEEKDAY,15,TRAIN,DT30,4315,4788
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,DT30,1687,2067
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,NE16/STC,12276,14449
2023-02,WEEKDAY,16,TRAIN,NE16/STC,29366,39768
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,NS9/TE2,15690,16910
2023-02,WEEKDAY,13,TRAIN,NS9/TE2,30053,32169
